date,country,customer_id,year,month,day,times_viewed,price
2017-12-14,Lebanon,,,,,,
2017-12-14,Lithuania,,,,,,
2017-12-14,Malta,,,,,,
2017-12-14,Netherlands,,,,,,
2017-12-14,Nigeria,,,,,,
2017-12-14,Norway,,,,,,
2017-12-14,Poland,,,,,,
2017-12-14,Portugal,,,,,,
2017-12-14,RSA,,,,,,
2017-12-14,Saudi Arabia,,,,,,
2017-12-14,Singapore,,,,,,
2017-12-14,Spain,37671.0,6051.0,36.0,42.0,41.0,10.17
2017-12-14,Sweden,,,,,,
2017-12-14,Switzerland,202800.0,30255.0,180.0,210.0,116.0,77.92
2017-12-14,Thailand,,,,,,
2017-12-14,USA,,,,,,
2017-12-14,United Arab Emirates,,,,,,
2017-12-14,United Kingdom,26870455.0,3921048.0,23328.0,27216.0,9346.0,6003.739999999948
2017-12-14,Unspecified,,,,,,
2017-12-14,West Indies,,,,,,
2017-12-15,Australia,62110.0,10085.0,60.0,75.0,40.0,6.65
2017-12-15,Austria,,,,,,
2017-12-15,Bahrain,,,,,,
2017-12-15,Belgium,,,,,,
2017-12-15,Bermuda,,,,,,
2017-12-15,Brazil,,,,,,
2017-12-15,Canada,,,,,,
2017-12-15,Channel Islands,,,,,,
2017-12-15,Cyprus,1108495.0,179513.0,1068.0,1335.0,501.0,448.88999999999976
2017-12-15,Czech Republic,,,,,,
2017-12-15,Denmark,,,,,,
2017-12-15,EIRE,1390875.0,314652.0,1872.0,2340.0,1132.0,733.6000000000001
2017-12-15,European Community,,,,,,
2017-12-15,Finland,,,,,,
2017-12-15,France,,,,,,
2017-12-15,Germany,290151.0,46391.0,276.0,345.0,109.0,105.39000000000001
2017-12-15,Greece,,,,,,
2017-12-15,Hong Kong,,,,,,
2017-12-15,Iceland,,,,,,
2017-12-15,Israel,,,,,,
2017-12-15,Italy,,,,,,
2017-12-15,Japan,,,,,,
2017-12-15,Korea,,,,,,
2017-12-15,Lebanon,,,,,,
2017-12-15,Lithuania,,,,,,
2017-12-15,Malta,,,,,,
2017-12-15,Netherlands,761592.0,104884.0,624.0,780.0,634.0,116.01000000000002
2017-12-15,Nigeria,,,,,,
2017-12-15,Norway,,,,,,
2017-12-15,Poland,,,,,,
2017-12-15,Portugal,,,,,,
2017-12-15,RSA,,,,,,
2017-12-15,Saudi Arabia,,,,,,
2017-12-15,Singapore,,,,,,
2017-12-15,Spain,,,,,,
2017-12-15,Sweden,,,,,,
2017-12-15,Switzerland,,,,,,
2017-12-15,Thailand,,,,,,
2017-12-15,USA,,,,,,
2017-12-15,United Arab Emirates,,,,,,
2017-12-15,United Kingdom,13633138.0,3493444.0,20784.0,25980.0,6557.0,9560.020000000062
2017-12-15,Unspecified,,,,,,
2017-12-15,West Indies,,,,,,
2017-12-17,Australia,,,,,,
2017-12-17,Austria,,,,,,
2017-12-17,Bahrain,,,,,,
2017-12-17,Belgium,,,,,,
2017-12-17,Bermuda,,,,,,
2017-12-17,Brazil,,,,,,
2017-12-17,Canada,,,,,,
2017-12-17,Channel Islands,,,,,,
2017-12-17,Cyprus,,,,,,
2017-12-17,Czech Republic,,,,,,
2017-12-17,Denmark,,,,,,
2017-12-17,EIRE,14911.0,2017.0,12.0,17.0,0.0,5.95
2017-12-17,European Community,,,,,,
2017-12-17,Finland,,,,,,
2017-12-17,France,583418.0,92782.0,552.0,782.0,498.0,81.32999999999998
2017-12-17,Germany,214353.0,34289.0,204.0,289.0,134.0,66.0
2017-12-17,Greece,,,,,,
2017-12-17,Hong Kong,,,,,,
2017-12-17,Iceland,,,,,,
2017-12-17,Israel,,,,,,
2017-12-17,Italy,,,,,,
2017-12-17,Japan,,,,,,
2017-12-17,Korea,,,,,,
2017-12-17,Lebanon,,,,,,
2017-12-17,Lithuania,,,,,,
2017-12-17,Malta,,,,,,
2017-12-17,Netherlands,,,,,,
2017-12-17,Nigeria,,,,,,
2017-12-17,Norway,,,,,,
2017-12-17,Poland,,,,,,
2017-12-17,Portugal,,,,,,
2017-12-17,RSA,,,,,,
2017-12-17,Saudi Arabia,,,,,,
2017-12-17,Singapore,,,,,,
2017-12-17,Spain,,,,,,
2017-12-17,Sweden,,,,,,
2017-12-17,Switzerland,,,,,,
2017-12-17,Thailand,,,,,,
2017-12-17,USA,,,,,,
2017-12-17,United Arab Emirates,,,,,,
2017-12-17,United Kingdom,9309000.0,1155741.0,6876.0,9741.0,3381.0,1811.5100000000054
2017-12-17,Unspecified,,,,,,
2017-12-17,West Indies,,,,,,
2017-12-18,Australia,,,,,,
2017-12-18,Austria,,,,,,
2017-12-18,Bahrain,,,,,,
2017-12-18,Belgium,,,,,,
2017-12-18,Bermuda,,,,,,
2017-12-18,Brazil,,,,,,
2017-12-18,Canada,,,,,,
2017-12-18,Channel Islands,,,,,,
2017-12-18,Cyprus,,,,,,
2017-12-18,Czech Republic,,,,,,
2017-12-18,Denmark,,,,,,
2017-12-18,EIRE,495460.0,70595.0,420.0,630.0,408.0,77.69000000000003
2017-12-18,European Community,,,,,,
2017-12-18,Finland,,,,,,
2017-12-18,France,114138.0,18153.0,108.0,162.0,58.0,41.5
2017-12-18,Germany,311775.0,50425.0,300.0,450.0,273.0,76.67999999999999
2017-12-18,Greece,,,,,,
2017-12-18,Hong Kong,,,,,,
2017-12-18,Iceland,,,,,,
2017-12-18,Israel,,,,,,
2017-12-18,Italy,,,,,,
2017-12-18,Japan,,,,,,
2017-12-18,Korea,,,,,,
2017-12-18,Lebanon,,,,,,
2017-12-18,Lithuania,,,,,,
2017-12-18,Malta,,,,,,
2017-12-18,Netherlands,,,,,,
2017-12-18,Nigeria,,,,,,
2017-12-18,Norway,,,,,,
2017-12-18,Poland,,,,,,
2017-12-18,Portugal,,,,,,
2017-12-18,RSA,,,,,,
2017-12-18,Saudi Arabia,,,,,,
2017-12-18,Singapore,,,,,,
2017-12-18,Spain,,,,,,
2017-12-18,Sweden,,,,,,
2017-12-18,Switzerland,,,,,,
2017-12-18,Thailand,,,,,,
2017-12-18,USA,,,,,,
2017-12-18,United Arab Emirates,,,,,,
2017-12-18,United Kingdom,6081594.0,1161792.0,6912.0,10368.0,2473.0,2650.7099999999955
2017-12-18,Unspecified,,,,,,
2017-12-18,West Indies,,,,,,
2017-12-19,Australia,,,,,,
2017-12-19,Austria,261240.0,42357.0,252.0,399.0,162.0,95.56
2017-12-19,Bahrain,,,,,,
2017-12-19,Belgium,,,,,,
2017-12-19,Bermuda,,,,,,
2017-12-19,Brazil,,,,,,
2017-12-19,Canada,,,,,,
2017-12-19,Channel Islands,,,,,,
2017-12-19,Cyprus,,,,,,
2017-12-19,Czech Republic,,,,,,
2017-12-19,Denmark,,,,,,
2017-12-19,EIRE,,,,,,
2017-12-19,European Community,,,,,,
2017-12-19,Finland,,,,,,
2017-12-19,France,,,,,,
2017-12-19,Germany,,,,,,
2017-12-19,Greece,,,,,,
2017-12-19,Hong Kong,,,,,,
2017-12-19,Iceland,,,,,,
2017-12-19,Israel,,,,,,
2017-12-19,Italy,,,,,,
2017-12-19,Japan,,,,,,
2017-12-19,Korea,,,,,,
2017-12-19,Lebanon,,,,,,
2017-12-19,Lithuania,,,,,,
2017-12-19,Malta,,,,,,
2017-12-19,Netherlands,,,,,,
2017-12-19,Nigeria,,,,,,
2017-12-19,Norway,,,,,,
2017-12-19,Poland,,,,,,
2017-12-19,Portugal,,,,,,
2017-12-19,RSA,,,,,,
2017-12-19,Saudi Arabia,,,,,,
2017-12-19,Singapore,,,,,,
2017-12-19,Spain,,,,,,
2017-12-19,Sweden,,,,,,
2017-12-19,Switzerland,,,,,,
2017-12-19,Thailand,,,,,,
2017-12-19,USA,,,,,,
2017-12-19,United Arab Emirates,,,,,,
2017-12-19,United Kingdom,5163389.0,4098544.0,24384.0,38608.0,5056.0,13254.540000000074
2017-12-19,Unspecified,,,,,,
2017-12-19,West Indies,,,,,,
2017-12-20,Australia,,,,,,
2017-12-20,Austria,,,,,,
2017-12-20,Bahrain,,,,,,
2017-12-20,Belgium,,,,,,
2017-12-20,Bermuda,,,,,,
2017-12-20,Brazil,,,,,,
2017-12-20,Canada,,,,,,
2017-12-20,Channel Islands,,,,,,
2017-12-20,Cyprus,,,,,,
2017-12-20,Czech Republic,,,,,,
2017-12-20,Denmark,,,,,,
2017-12-20,EIRE,,,,,,
2017-12-20,European Community,,,,,,
2017-12-20,Finland,,,,,,
2017-12-20,France,,,,,,
2017-12-20,Germany,62360.0,10085.0,60.0,100.0,10.0,7.049999999999999
2017-12-20,Greece,,,,,,
2017-12-20,Hong Kong,,,,,,
2017-12-20,Iceland,,,,,,
2017-12-20,Israel,,,,,,
2017-12-20,Italy,,,,,,
2017-12-20,Japan,,,,,,
2017-12-20,Korea,,,,,,
2017-12-20,Lebanon,,,,,,
2017-12-20,Lithuania,,,,,,
2017-12-20,Malta,,,,,,
2017-12-20,Netherlands,,,,,,
2017-12-20,Nigeria,,,,,,
2017-12-20,Norway,,,,,,
2017-12-20,Poland,,,,,,
2017-12-20,Portugal,,,,,,
2017-12-20,RSA,,,,,,
2017-12-20,Saudi Arabia,,,,,,
2017-12-20,Singapore,,,,,,
2017-12-20,Spain,2595573.0,417519.0,2484.0,4140.0,1929.0,680.9700000000007
2017-12-20,Sweden,,,,,,
2017-12-20,Switzerland,,,,,,
2017-12-20,Thailand,,,,,,
2017-12-20,USA,,,,,,
2017-12-20,United Arab Emirates,,,,,,
2017-12-20,United Kingdom,2109052.0,661576.0,3936.0,6560.0,1089.0,1580.2900000000013
2017-12-20,Unspecified,,,,,,
2017-12-20,West Indies,,,,,,
2018-01-01,Australia,,,,,,
2018-01-01,Austria,,,,,,
2018-01-01,Bahrain,,,,,,
2018-01-01,Belgium,,,,,,
2018-01-01,Bermuda,,,,,,
2018-01-01,Brazil,,,,,,
2018-01-01,Canada,,,,,,
2018-01-01,Channel Islands,,,,,,
2018-01-01,Cyprus,,,,,,
2018-01-01,Czech Republic,,,,,,
2018-01-01,Denmark,,,,,,
2018-01-01,EIRE,28312.0,4036.0,2.0,2.0,4.0,14.0
2018-01-01,European Community,,,,,,
2018-01-01,Finland,,,,,,
2018-01-01,France,,,,,,
2018-01-01,Germany,38127.0,6054.0,3.0,3.0,8.0,16.29
2018-01-01,Greece,,,,,,
2018-01-01,Hong Kong,,,,,,
2018-01-01,Iceland,,,,,,
2018-01-01,Israel,,,,,,
2018-01-01,Italy,,,,,,
2018-01-01,Japan,,,,,,
2018-01-01,Korea,,,,,,
2018-01-01,Lebanon,,,,,,
2018-01-01,Lithuania,,,,,,
2018-01-01,Malta,,,,,,
2018-01-01,Netherlands,,,,,,
2018-01-01,Nigeria,,,,,,
2018-01-01,Norway,,,,,,
2018-01-01,Poland,,,,,,
2018-01-01,Portugal,,,,,,
2018-01-01,RSA,,,,,,
2018-01-01,Saudi Arabia,,,,,,
2018-01-01,Singapore,,,,,,
2018-01-01,Spain,,,,,,
2018-01-01,Sweden,,,,,,
2018-01-01,Switzerland,,,,,,
2018-01-01,Thailand,,,,,,
2018-01-01,USA,,,,,,
2018-01-01,United Arab Emirates,,,,,,
2018-01-01,United Kingdom,9583783.0,1337934.0,663.0,663.0,2993.0,1936.2600000000048
2018-01-01,Unspecified,,,,,,
2018-01-01,West Indies,,,,,,
2018-01-02,Australia,,,,,,
2018-01-02,Austria,,,,,,
2018-01-02,Bahrain,,,,,,
2018-01-02,Belgium,,,,,,
2018-01-02,Bermuda,,,,,,
2018-01-02,Brazil,,,,,,
2018-01-02,Canada,,,,,,
2018-01-02,Channel Islands,,,,,,
2018-01-02,Cyprus,,,,,,
2018-01-02,Czech Republic,,,,,,
2018-01-02,Denmark,,,,,,
2018-01-02,EIRE,,,,,,
2018-01-02,European Community,,,,,,
2018-01-02,Finland,,,,,,
2018-01-02,France,,,,,,
2018-01-02,Germany,,,,,,
2018-01-02,Greece,,,,,,
2018-01-02,Hong Kong,,,,,,
2018-01-02,Iceland,,,,,,
2018-01-02,Israel,,,,,,
2018-01-02,Italy,,,,,,
2018-01-02,Japan,,,,,,
2018-01-02,Korea,,,,,,
2018-01-02,Lebanon,,,,,,
2018-01-02,Lithuania,,,,,,
2018-01-02,Malta,,,,,,
2018-01-02,Netherlands,,,,,,
2018-01-02,Nigeria,,,,,,
2018-01-02,Norway,,,,,,
2018-01-02,Poland,,,,,,
2018-01-02,Portugal,,,,,,
2018-01-02,RSA,,,,,,
2018-01-02,Saudi Arabia,,,,,,
2018-01-02,Singapore,,,,,,
2018-01-02,Spain,,,,,,
2018-01-02,Sweden,,,,,,
2018-01-02,Switzerland,,,,,,
2018-01-02,Thailand,,,,,,
2018-01-02,USA,,,,,,
2018-01-02,United Arab Emirates,,,,,,
2018-01-02,United Kingdom,14205041.0,1892884.0,938.0,1876.0,5603.0,3061.269999999997
2018-01-02,Unspecified,,,,,,
2018-01-02,West Indies,,,,,,
2018-01-03,Australia,,,,,,
2018-01-03,Austria,,,,,,
2018-01-03,Bahrain,,,,,,
2018-01-03,Belgium,,,,,,
2018-01-03,Bermuda,,,,,,
2018-01-03,Brazil,,,,,,
2018-01-03,Canada,,,,,,
2018-01-03,Channel Islands,,,,,,
2018-01-03,Cyprus,,,,,,
2018-01-03,Czech Republic,,,,,,
2018-01-03,Denmark,,,,,,
2018-01-03,EIRE,,,,,,
2018-01-03,European Community,,,,,,
2018-01-03,Finland,,,,,,
2018-01-03,France,,,,,,
2018-01-03,Germany,,,,,,
2018-01-03,Greece,,,,,,
2018-01-03,Hong Kong,,,,,,
2018-01-03,Iceland,,,,,,
2018-01-03,Israel,,,,,,
2018-01-03,Italy,,,,,,
2018-01-03,Japan,,,,,,
2018-01-03,Korea,,,,,,
2018-01-03,Lebanon,,,,,,
2018-01-03,Lithuania,,,,,,
2018-01-03,Malta,,,,,,
2018-01-03,Netherlands,,,,,,
2018-01-03,Nigeria,,,,,,
2018-01-03,Norway,,,,,,
2018-01-03,Poland,,,,,,
2018-01-03,Portugal,,,,,,
2018-01-03,RSA,,,,,,
2018-01-03,Saudi Arabia,,,,,,
2018-01-03,Singapore,,,,,,
2018-01-03,Spain,,,,,,
2018-01-03,Sweden,,,,,,
2018-01-03,Switzerland,,,,,,
2018-01-03,Thailand,,,,,,
2018-01-03,USA,,,,,,
2018-01-03,United Arab Emirates,,,,,,
2018-01-03,United Kingdom,4711211.0,593292.0,294.0,882.0,1994.0,965.8500000000016
2018-01-03,Unspecified,,,,,,
2018-01-03,West Indies,,,,,,
2018-01-04,Australia,,,,,,
2018-01-04,Austria,,,,,,
2018-01-04,Bahrain,,,,,,
2018-01-04,Belgium,,,,,,
2018-01-04,Bermuda,,,,,,
2018-01-04,Brazil,,,,,,
2018-01-04,Canada,,,,,,
2018-01-04,Channel Islands,,,,,,
2018-01-04,Cyprus,,,,,,
2018-01-04,Czech Republic,,,,,,
2018-01-04,Denmark,,,,,,
2018-01-04,EIRE,2358768.0,328934.0,163.0,652.0,1826.0,466.54999999999995
2018-01-04,European Community,,,,,,
2018-01-04,Finland,,,,,,
2018-01-04,France,481764.0,76684.0,38.0,152.0,495.0,55.99
2018-01-04,Germany,176541.0,28252.0,14.0,56.0,66.0,47.55
2018-01-04,Greece,,,,,,
2018-01-04,Hong Kong,,,,,,
2018-01-04,Iceland,,,,,,
2018-01-04,Israel,,,,,,
2018-01-04,Italy,,,,,,
2018-01-04,Japan,,,,,,
2018-01-04,Korea,,,,,,
2018-01-04,Lebanon,,,,,,
2018-01-04,Lithuania,,,,,,
2018-01-04,Malta,,,,,,
2018-01-04,Netherlands,,,,,,
2018-01-04,Nigeria,,,,,,
2018-01-04,Norway,,,,,,
2018-01-04,Poland,,,,,,
2018-01-04,Portugal,,,,,,
2018-01-04,RSA,,,,,,
2018-01-04,Saudi Arabia,,,,,,
2018-01-04,Singapore,,,,,,
2018-01-04,Spain,,,,,,
2018-01-04,Sweden,69616.0,8072.0,4.0,16.0,4.0,26.05
2018-01-04,Switzerland,,,,,,
2018-01-04,Thailand,,,,,,
2018-01-04,USA,,,,,,
2018-01-04,United Arab Emirates,,,,,,
2018-01-04,United Kingdom,12104931.0,1707228.0,846.0,3384.0,6108.0,2777.019999999998
2018-01-04,Unspecified,,,,,,
2018-01-04,West Indies,,,,,,
2018-01-05,Australia,,,,,,
2018-01-05,Austria,,,,,,
2018-01-05,Bahrain,,,,,,
2018-01-05,Belgium,347676.0,56504.0,28.0,140.0,200.0,121.40000000000002
2018-01-05,Bermuda,,,,,,
2018-01-05,Brazil,,,,,,
2018-01-05,Canada,,,,,,
2018-01-05,Channel Islands,,,,,,
2018-01-05,Cyprus,,,,,,
2018-01-05,Czech Republic,,,,,,
2018-01-05,Denmark,,,,,,
2018-01-05,EIRE,465213.0,66594.0,33.0,165.0,260.0,2463.67
2018-01-05,European Community,,,,,,
2018-01-05,Finland,,,,,,
2018-01-05,France,1588455.0,252250.0,125.0,625.0,1210.0,501.1899999999998
2018-01-05,Germany,,,,,,
2018-01-05,Greece,,,,,,
2018-01-05,Hong Kong,,,,,,
2018-01-05,Iceland,,,,,,
2018-01-05,Israel,,,,,,
2018-01-05,Italy,,,,,,
2018-01-05,Japan,,,,,,
2018-01-05,Korea,,,,,,
2018-01-05,Lebanon,,,,,,
2018-01-05,Lithuania,,,,,,
2018-01-05,Malta,,,,,,
2018-01-05,Netherlands,,,,,,
2018-01-05,Nigeria,,,,,,
2018-01-05,Norway,,,,,,
2018-01-05,Poland,,,,,,
2018-01-05,Portugal,,,,,,
2018-01-05,RSA,,,,,,
2018-01-05,Saudi Arabia,,,,,,
2018-01-05,Singapore,,,,,,
2018-01-05,Spain,,,,,,
2018-01-05,Sweden,,,,,,
2018-01-05,Switzerland,,,,,,
2018-01-05,Thailand,,,,,,
2018-01-05,USA,,,,,,
2018-01-05,United Arab Emirates,,,,,,
2018-01-05,United Kingdom,8235637.0,1075594.0,533.0,2665.0,3793.0,1893.6700000000042
2018-01-05,Unspecified,,,,,,
2018-01-05,West Indies,,,,,,
2018-01-07,Australia,,,,,,
2018-01-07,Austria,,,,,,
2018-01-07,Bahrain,,,,,,
2018-01-07,Belgium,,,,,,
2018-01-07,Bermuda,,,,,,
2018-01-07,Brazil,,,,,,
2018-01-07,Canada,,,,,,
2018-01-07,Channel Islands,,,,,,
2018-01-07,Cyprus,,,,,,
2018-01-07,Czech Republic,,,,,,
2018-01-07,Denmark,,,,,,
2018-01-07,EIRE,,,,,,
2018-01-07,European Community,,,,,,
2018-01-07,Finland,,,,,,
2018-01-07,France,,,,,,
2018-01-07,Germany,,,,,,
2018-01-07,Greece,,,,,,
2018-01-07,Hong Kong,,,,,,
2018-01-07,Iceland,,,,,,
2018-01-07,Israel,,,,,,
2018-01-07,Italy,,,,,,
2018-01-07,Japan,,,,,,
2018-01-07,Korea,,,,,,
2018-01-07,Lebanon,,,,,,
2018-01-07,Lithuania,,,,,,
2018-01-07,Malta,,,,,,
2018-01-07,Netherlands,,,,,,
2018-01-07,Nigeria,,,,,,
2018-01-07,Norway,,,,,,
2018-01-07,Poland,,,,,,
2018-01-07,Portugal,,,,,,
2018-01-07,RSA,,,,,,
2018-01-07,Saudi Arabia,,,,,,
2018-01-07,Singapore,,,,,,
2018-01-07,Spain,351120.0,56504.0,28.0,196.0,238.0,110.54000000000003
2018-01-07,Sweden,,,,,,
2018-01-07,Switzerland,,,,,,
2018-01-07,Thailand,,,,,,
2018-01-07,USA,,,,,,
2018-01-07,United Arab Emirates,,,,,,
2018-01-07,United Kingdom,10151887.0,1364168.0,676.0,4732.0,4464.0,1969.560000000007
2018-01-07,Unspecified,,,,,,
2018-01-07,West Indies,,,,,,
2018-01-08,Australia,,,,,,
2018-01-08,Austria,,,,,,
2018-01-08,Bahrain,,,,,,
2018-01-08,Belgium,,,,,,
2018-01-08,Bermuda,,,,,,
2018-01-08,Brazil,,,,,,
2018-01-08,Canada,,,,,,
2018-01-08,Channel Islands,,,,,,
2018-01-08,Cyprus,,,,,,
2018-01-08,Czech Republic,,,,,,
2018-01-08,Denmark,310150.0,50450.0,25.0,200.0,318.0,62.45000000000001
2018-01-08,EIRE,14156.0,2018.0,1.0,8.0,8.0,10.95
2018-01-08,European Community,,,,,,
2018-01-08,Finland,,,,,,
2018-01-08,France,,,,,,
2018-01-08,Germany,424748.0,68612.0,34.0,272.0,213.0,111.49000000000001
2018-01-08,Greece,,,,,,
2018-01-08,Hong Kong,,,,,,
2018-01-08,Iceland,,,,,,
2018-01-08,Israel,,,,,,
2018-01-08,Italy,,,,,,
2018-01-08,Japan,,,,,,
2018-01-08,Korea,,,,,,
2018-01-08,Lebanon,,,,,,
2018-01-08,Lithuania,,,,,,
2018-01-08,Malta,,,,,,
2018-01-08,Netherlands,29292.0,4036.0,2.0,16.0,7.0,15.64
2018-01-08,Nigeria,,,,,,
2018-01-08,Norway,,,,,,
2018-01-08,Poland,,,,,,
2018-01-08,Portugal,,,,,,
2018-01-08,RSA,,,,,,
2018-01-08,Saudi Arabia,,,,,,
2018-01-08,Singapore,,,,,,
2018-01-08,Spain,25020.0,4036.0,2.0,16.0,2.0,1410.99
2018-01-08,Sweden,,,,,,
2018-01-08,Switzerland,,,,,,
2018-01-08,Thailand,,,,,,
2018-01-08,USA,238431.0,38342.0,19.0,152.0,203.0,36.07
2018-01-08,United Arab Emirates,,,,,,
2018-01-08,United Kingdom,7235684.0,5256890.0,2605.0,20840.0,7931.0,12781.810000000072
2018-01-08,Unspecified,,,,,,
2018-01-08,West Indies,,,,,,
2018-01-09,Australia,,,,,,
2018-01-09,Austria,,,,,,
2018-01-09,Bahrain,,,,,,
2018-01-09,Belgium,,,,,,
2018-01-09,Bermuda,,,,,,
2018-01-09,Brazil,,,,,,
2018-01-09,Canada,,,,,,
2018-01-09,Channel Islands,,,,,,
2018-01-09,Cyprus,,,,,,
2018-01-09,Czech Republic,,,,,,
2018-01-09,Denmark,,,,,,
2018-01-09,EIRE,,,,,,
2018-01-09,European Community,,,,,,
2018-01-09,Finland,,,,,,
2018-01-09,France,,,,,,
2018-01-09,Germany,1123587.0,179602.0,89.0,801.0,871.0,259.4499999999999
2018-01-09,Greece,,,,,,
2018-01-09,Hong Kong,,,,,,
2018-01-09,Iceland,,,,,,
2018-01-09,Israel,,,,,,
2018-01-09,Italy,,,,,,
2018-01-09,Japan,,,,,,
2018-01-09,Korea,,,,,,
2018-01-09,Lebanon,,,,,,
2018-01-09,Lithuania,,,,,,
2018-01-09,Malta,,,,,,
2018-01-09,Netherlands,,,,,,
2018-01-09,Nigeria,,,,,,
2018-01-09,Norway,,,,,,
2018-01-09,Poland,,,,,,
2018-01-09,Portugal,,,,,,
2018-01-09,RSA,,,,,,
2018-01-09,Saudi Arabia,,,,,,
2018-01-09,Singapore,,,,,,
2018-01-09,Spain,,,,,,
2018-01-09,Sweden,,,,,,
2018-01-09,Switzerland,,,,,,
2018-01-09,Thailand,,,,,,
2018-01-09,USA,12549.0,2018.0,1.0,9.0,1.0,5.0
2018-01-09,United Arab Emirates,,,,,,
2018-01-09,United Kingdom,11800661.0,2052306.0,1017.0,9153.0,4806.0,3535.1299999999956
2018-01-09,Unspecified,,,,,,
2018-01-09,West Indies,,,,,,
2018-01-10,Australia,,,,,,
2018-01-10,Austria,,,,,,
2018-01-10,Bahrain,,,,,,
2018-01-10,Belgium,12417.0,2018.0,1.0,10.0,3.0,9.95
2018-01-10,Bermuda,,,,,,
2018-01-10,Brazil,,,,,,
2018-01-10,Canada,,,,,,
2018-01-10,Channel Islands,,,,,,
2018-01-10,Cyprus,,,,,,
2018-01-10,Czech Republic,,,,,,
2018-01-10,Denmark,,,,,,
2018-01-10,EIRE,43223.0,6054.0,3.0,30.0,9.0,1874.42
2018-01-10,European Community,,,,,,
2018-01-10,Finland,,,,,,
2018-01-10,France,559593.0,88792.0,44.0,440.0,306.0,490.6199999999999
2018-01-10,Germany,506128.0,80720.0,40.0,400.0,347.0,144.57
2018-01-10,Greece,,,,,,
2018-01-10,Hong Kong,,,,,,
2018-01-10,Iceland,,,,,,
2018-01-10,Israel,,,,,,
2018-01-10,Italy,,,,,,
2018-01-10,Japan,,,,,,
2018-01-10,Korea,,,,,,
2018-01-10,Lebanon,,,,,,
2018-01-10,Lithuania,,,,,,
2018-01-10,Malta,,,,,,
2018-01-10,Netherlands,,,,,,
2018-01-10,Nigeria,,,,,,
2018-01-10,Norway,,,,,,
2018-01-10,Poland,,,,,,
2018-01-10,Portugal,,,,,,
2018-01-10,RSA,,,,,,
2018-01-10,Saudi Arabia,,,,,,
2018-01-10,Singapore,,,,,,
2018-01-10,Spain,50040.0,8072.0,4.0,40.0,7.0,1410.99
2018-01-10,Sweden,,,,,,
2018-01-10,Switzerland,,,,,,
2018-01-10,Thailand,,,,,,
2018-01-10,USA,,,,,,
2018-01-10,United Arab Emirates,,,,,,
2018-01-10,United Kingdom,6917304.0,3131936.0,1552.0,15520.0,5034.0,7670.260000000009
2018-01-10,Unspecified,,,,,,
2018-01-10,West Indies,,,,,,
2018-01-11,Australia,,,,,,
2018-01-11,Austria,,,,,,
2018-01-11,Bahrain,,,,,,
2018-01-11,Belgium,,,,,,
2018-01-11,Bermuda,,,,,,
2018-01-11,Brazil,,,,,,
2018-01-11,Canada,,,,,,
2018-01-11,Channel Islands,,,,,,
2018-01-11,Cyprus,,,,,,
2018-01-11,Czech Republic,,,,,,
2018-01-11,Denmark,,,,,,
2018-01-11,EIRE,,,,,,
2018-01-11,European Community,,,,,,
2018-01-11,Finland,,,,,,
2018-01-11,France,,,,,,
2018-01-11,Germany,594021.0,94846.0,47.0,517.0,334.0,154.91999999999996
2018-01-11,Greece,735336.0,84756.0,42.0,462.0,376.0,99.27000000000001
2018-01-11,Hong Kong,,,,,,
2018-01-11,Iceland,,,,,,
2018-01-11,Israel,,,,,,
2018-01-11,Italy,,,,,,
2018-01-11,Japan,,,,,,
2018-01-11,Korea,,,,,,
2018-01-11,Lebanon,,,,,,
2018-01-11,Lithuania,,,,,,
2018-01-11,Malta,,,,,,
2018-01-11,Netherlands,,,,,,
2018-01-11,Nigeria,,,,,,
2018-01-11,Norway,,,,,,
2018-01-11,Poland,,,,,,
2018-01-11,Portugal,,,,,,
2018-01-11,RSA,,,,,,
2018-01-11,Saudi Arabia,,,,,,
2018-01-11,Singapore,,,,,,
2018-01-11,Spain,,,,,,
2018-01-11,Sweden,,,,,,
2018-01-11,Switzerland,,,,,,
2018-01-11,Thailand,,,,,,
2018-01-11,USA,,,,,,
2018-01-11,United Arab Emirates,,,,,,
2018-01-11,United Kingdom,19633929.0,4320538.0,2141.0,23551.0,8905.0,11974.440000000066
2018-01-11,Unspecified,,,,,,
2018-01-11,West Indies,,,,,,
2018-01-12,Australia,,,,,,
2018-01-12,Austria,,,,,,
2018-01-12,Bahrain,,,,,,
2018-01-12,Belgium,720998.0,117044.0,58.0,696.0,452.0,203.3599999999999
2018-01-12,Bermuda,,,,,,
2018-01-12,Brazil,,,,,,
2018-01-12,Canada,,,,,,
2018-01-12,Channel Islands,,,,,,
2018-01-12,Cyprus,,,,,,
2018-01-12,Czech Republic,,,,,,
2018-01-12,Denmark,,,,,,
2018-01-12,EIRE,,,,,,
2018-01-12,European Community,,,,,,
2018-01-12,Finland,404192.0,64576.0,32.0,384.0,255.0,108.96000000000001
2018-01-12,France,,,,,,
2018-01-12,Germany,100940.0,16144.0,8.0,96.0,26.0,23.27
2018-01-12,Greece,,,,,,
2018-01-12,Hong Kong,,,,,,
2018-01-12,Iceland,,,,,,
2018-01-12,Israel,,,,,,
2018-01-12,Italy,,,,,,
2018-01-12,Japan,12755.0,2018.0,1.0,12.0,1.0,2.95
2018-01-12,Korea,,,,,,
2018-01-12,Lebanon,,,,,,
2018-01-12,Lithuania,,,,,,
2018-01-12,Malta,,,,,,
